epoch	train_mse	test_mse	test_accuracy
9165	0.213504	0.210785	0.6942
9166	0.213504	0.210785	0.6942
9167	0.213504	0.210785	0.6942
9168	0.213504	0.210785	0.6942
9169	0.213504	0.210785	0.6942
9170	0.213504	0.210785	0.6942
9171	0.213504	0.210785	0.6942
9172	0.213504	0.210785	0.6942
9173	0.213504	0.210785	0.6942
9174	0.213504	0.210785	0.6942
9175	0.213504	0.210785	0.6942
9176	0.213504	0.210785	0.6942
9177	0.213504	0.210785	0.6942
9178	0.213504	0.210785	0.6942
9179	0.213504	0.210785	0.6942
9180	0.213504	0.210785	0.6942
9181	0.213504	0.210785	0.6942
9182	0.213504	0.210785	0.6942
9183	0.213504	0.210785	0.6942
9184	0.213504	0.210785	0.6942
9185	0.213504	0.210785	0.6942
9186	0.213504	0.210785	0.6942
9187	0.213503	0.210785	0.6942
9188	0.213503	0.210785	0.6942
9189	0.213503	0.210785	0.6942
9190	0.213503	0.210785	0.6942
9191	0.213503	0.210785	0.6942
9192	0.213503	0.210785	0.6942
9193	0.213503	0.210785	0.6942
9194	0.213503	0.210785	0.6942
9195	0.213503	0.210785	0.6942
9196	0.213503	0.210785	0.6942
9197	0.213503	0.210785	0.6942
9198	0.213503	0.210785	0.6942
9199	0.213503	0.210785	0.6942
9200	0.213503	0.210785	0.6942
9201	0.213503	0.210785	0.6942
9202	0.213503	0.210785	0.6942
9203	0.213503	0.210785	0.6942
9204	0.213503	0.210785	0.6942
9205	0.213503	0.210785	0.6942
9206	0.213503	0.210785	0.6942
9207	0.213503	0.210785	0.6942
9208	0.213503	0.210785	0.6942
9209	0.213503	0.210785	0.6942
9210	0.213503	0.210785	0.6942
9211	0.213503	0.210785	0.6942
9212	0.213503	0.210785	0.6942
9213	0.213503	0.210785	0.6942
9214	0.213503	0.210785	0.6942
9215	0.213503	0.210785	0.6942
9216	0.213503	0.210785	0.6942
9217	0.213503	0.210785	0.6942
9218	0.213503	0.210785	0.6942
9219	0.213503	0.210785	0.6942
9220	0.213503	0.210784	0.6942
9221	0.213503	0.210784	0.6942
9222	0.213503	0.210784	0.6942
9223	0.213503	0.210784	0.6942
9224	0.213503	0.210784	0.6942
9225	0.213503	0.210784	0.6942
9226	0.213503	0.210784	0.6942
9227	0.213503	0.210784	0.6942
9228	0.213503	0.210784	0.6942
9229	0.213503	0.210784	0.6942
9230	0.213503	0.210784	0.6942
9231	0.213503	0.210784	0.6942
9232	0.213503	0.210784	0.6942
9233	0.213503	0.210784	0.6942
9234	0.213503	0.210784	0.6942
9235	0.213503	0.210784	0.6942
9236	0.213503	0.210784	0.6942
9237	0.213503	0.210784	0.6942
9238	0.213503	0.210784	0.6942
9239	0.213503	0.210784	0.6942
9240	0.213503	0.210784	0.6942
9241	0.213503	0.210784	0.6942
9242	0.213503	0.210784	0.6942
9243	0.213503	0.210784	0.6942
9244	0.213503	0.210784	0.6942
9245	0.213503	0.210784	0.6942
9246	0.213503	0.210784	0.6942
9247	0.213503	0.210784	0.6942
9248	0.213503	0.210784	0.6942
9249	0.213503	0.210784	0.6942
9250	0.213503	0.210784	0.6942
9251	0.213503	0.210784	0.6942
9252	0.213503	0.210784	0.6942
9253	0.213503	0.210784	0.6942
9254	0.213503	0.210784	0.6942
9255	0.213503	0.210784	0.6942
9256	0.213503	0.210784	0.6942
9257	0.213503	0.210784	0.6942
9258	0.213503	0.210784	0.6942
9259	0.213503	0.210784	0.6942
9260	0.213503	0.210784	0.6942
9261	0.213503	0.210784	0.6942
9262	0.213503	0.210784	0.6942
9263	0.213503	0.210784	0.6942
9264	0.213503	0.210784	0.6942
9265	0.213503	0.210784	0.6942
9266	0.213503	0.210784	0.6942
9267	0.213503	0.210784	0.6942
9268	0.213503	0.210784	0.6942
9269	0.213503	0.210784	0.6942
9270	0.213503	0.210784	0.6942
9271	0.213503	0.210784	0.6942
9272	0.213503	0.210784	0.6942
9273	0.213503	0.210784	0.6942
9274	0.213503	0.210784	0.6942
9275	0.213503	0.210784	0.6942
9276	0.213503	0.210784	0.6942
9277	0.213503	0.210784	0.6942
9278	0.213503	0.210784	0.6942
9279	0.213503	0.210784	0.6942
9280	0.213503	0.210784	0.6942
9281	0.213503	0.210784	0.6942
9282	0.213503	0.210784	0.6942
9283	0.213503	0.210784	0.6942
9284	0.213503	0.210784	0.6942
9285	0.213503	0.210784	0.6942
9286	0.213503	0.210784	0.6942
9287	0.213503	0.210784	0.6942
9288	0.213503	0.210784	0.6942
9289	0.213503	0.210784	0.6942
9290	0.213503	0.210783	0.6942
9291	0.213503	0.210783	0.6942
9292	0.213503	0.210783	0.6942
9293	0.213503	0.210783	0.6942
9294	0.213503	0.210783	0.6942
9295	0.213503	0.210783	0.6942
9296	0.213503	0.210783	0.6942
9297	0.213503	0.210783	0.6942
9298	0.213503	0.210783	0.6942
9299	0.213503	0.210783	0.6942
9300	0.213503	0.210783	0.6942
9301	0.213503	0.210783	0.6942
9302	0.213503	0.210783	0.6942
9303	0.213503	0.210783	0.6942
9304	0.213503	0.210783	0.6942
9305	0.213503	0.210783	0.6942
9306	0.213503	0.210783	0.6942
9307	0.213503	0.210783	0.6942
9308	0.213503	0.210783	0.6942
9309	0.213503	0.210783	0.6942
9310	0.213503	0.210783	0.6942
9311	0.213503	0.210783	0.6942
9312	0.213503	0.210783	0.6942
9313	0.213503	0.210783	0.6942
9314	0.213503	0.210783	0.6942
9315	0.213503	0.210783	0.6942
9316	0.213503	0.210783	0.6942
9317	0.213503	0.210783	0.6942
9318	0.213503	0.210783	0.6942
9319	0.213503	0.210783	0.6942
9320	0.213503	0.210783	0.6942
9321	0.213503	0.210783	0.6942
9322	0.213503	0.210783	0.6942
9323	0.213503	0.210783	0.6942
9324	0.213503	0.210783	0.6942
9325	0.213503	0.210783	0.6942
9326	0.213503	0.210783	0.6942
9327	0.213503	0.210783	0.6942
9328	0.213503	0.210783	0.6942
9329	0.213503	0.210783	0.6942
9330	0.213503	0.210783	0.6942
9331	0.213503	0.210783	0.6942
9332	0.213503	0.210783	0.6942
9333	0.213503	0.210783	0.6942
9334	0.213503	0.210783	0.6942
9335	0.213503	0.210783	0.6942
9336	0.213503	0.210783	0.6942
9337	0.213503	0.210783	0.6942
9338	0.213503	0.210783	0.6942
9339	0.213503	0.210783	0.6942
9340	0.213503	0.210783	0.6942
9341	0.213503	0.210783	0.6942
9342	0.213503	0.210783	0.6942
9343	0.213503	0.210783	0.6942
9344	0.213503	0.210783	0.6942
9345	0.213503	0.210783	0.6942
9346	0.213503	0.210783	0.6942
9347	0.213503	0.210783	0.6942
9348	0.213503	0.210783	0.6942
9349	0.213503	0.210783	0.6942
9350	0.213503	0.210783	0.6942
9351	0.213503	0.210783	0.6942
9352	0.213503	0.210783	0.6942
9353	0.213503	0.210783	0.6942
9354	0.213503	0.210783	0.6942
9355	0.213503	0.210783	0.6942
9356	0.213503	0.210783	0.6942
9357	0.213503	0.210783	0.6942
9358	0.213503	0.210783	0.6942
9359	0.213503	0.210783	0.6942
9360	0.213503	0.210783	0.6942
9361	0.213502	0.210783	0.6942
9362	0.213502	0.210782	0.6942
9363	0.213502	0.210782	0.6942
9364	0.213502	0.210782	0.6942
9365	0.213502	0.210782	0.6942
9366	0.213502	0.210782	0.6942
9367	0.213502	0.210782	0.6942
9368	0.213502	0.210782	0.6942
9369	0.213502	0.210782	0.6942
9370	0.213502	0.210782	0.6942
9371	0.213502	0.210782	0.6942
9372	0.213502	0.210782	0.6942
9373	0.213502	0.210782	0.6942
9374	0.213502	0.210782	0.6942
9375	0.213502	0.210782	0.6942
9376	0.213502	0.210782	0.6942
9377	0.213502	0.210782	0.6942
9378	0.213502	0.210782	0.6942
9379	0.213502	0.210782	0.6942
9380	0.213502	0.210782	0.6942
9381	0.213502	0.210782	0.6942
9382	0.213502	0.210782	0.6942
9383	0.213502	0.210782	0.6942
9384	0.213502	0.210782	0.6942
9385	0.213502	0.210782	0.6942
9386	0.213502	0.210782	0.6942
9387	0.213502	0.210782	0.6942
9388	0.213502	0.210782	0.6942
9389	0.213502	0.210782	0.6942
9390	0.213502	0.210782	0.6942
9391	0.213502	0.210782	0.6942
9392	0.213502	0.210782	0.6942
9393	0.213502	0.210782	0.6942
9394	0.213502	0.210782	0.6942
9395	0.213502	0.210782	0.6942
9396	0.213502	0.210782	0.6942
9397	0.213502	0.210782	0.6942
9398	0.213502	0.210782	0.6942
9399	0.213502	0.210782	0.6942
9400	0.213502	0.210782	0.6942
9401	0.213502	0.210782	0.6942
9402	0.213502	0.210782	0.6942
9403	0.213502	0.210782	0.6942
9404	0.213502	0.210782	0.6942
9405	0.213502	0.210782	0.6942
9406	0.213502	0.210782	0.6942
9407	0.213502	0.210782	0.6942
9408	0.213502	0.210782	0.6942
9409	0.213502	0.210782	0.6942
9410	0.213502	0.210782	0.6942
9411	0.213502	0.210782	0.6942
9412	0.213502	0.210782	0.6942
9413	0.213502	0.210782	0.6942
9414	0.213502	0.210782	0.6942
9415	0.213502	0.210782	0.6942
9416	0.213502	0.210782	0.6942
9417	0.213502	0.210782	0.6942
9418	0.213502	0.210782	0.6942
9419	0.213502	0.210782	0.6942
9420	0.213502	0.210782	0.6942
9421	0.213502	0.210782	0.6942
9422	0.213502	0.210782	0.6942
9423	0.213502	0.210782	0.6942
9424	0.213502	0.210782	0.6942
9425	0.213502	0.210782	0.6942
9426	0.213502	0.210782	0.6942
9427	0.213502	0.210782	0.6942
9428	0.213502	0.210782	0.6942
9429	0.213502	0.210782	0.6942
9430	0.213502	0.210782	0.6942
9431	0.213502	0.210782	0.6942
9432	0.213502	0.210782	0.6942
9433	0.213502	0.210782	0.6942
9434	0.213502	0.210782	0.6942
9435	0.213502	0.210782	0.6942
9436	0.213502	0.210781	0.6942
9437	0.213502	0.210781	0.6942
9438	0.213502	0.210781	0.6942
9439	0.213502	0.210781	0.6942
9440	0.213502	0.210781	0.6942
9441	0.213502	0.210781	0.6942
9442	0.213502	0.210781	0.6942
9443	0.213502	0.210781	0.6942
9444	0.213502	0.210781	0.6942
9445	0.213502	0.210781	0.6942
9446	0.213502	0.210781	0.6942
9447	0.213502	0.210781	0.6942
9448	0.213502	0.210781	0.6942
9449	0.213502	0.210781	0.6942
9450	0.213502	0.210781	0.6942
9451	0.213502	0.210781	0.6942
9452	0.213502	0.210781	0.6942
9453	0.213502	0.210781	0.6942
9454	0.213502	0.210781	0.6942
9455	0.213502	0.210781	0.6942
9456	0.213502	0.210781	0.6942
9457	0.213502	0.210781	0.6942
9458	0.213502	0.210781	0.6942
9459	0.213502	0.210781	0.6942
9460	0.213502	0.210781	0.6942
9461	0.213502	0.210781	0.6942
9462	0.213502	0.210781	0.6942
9463	0.213502	0.210781	0.6942
9464	0.213502	0.210781	0.6942
9465	0.213502	0.210781	0.6942
9466	0.213502	0.210781	0.6942
9467	0.213502	0.210781	0.6942
9468	0.213502	0.210781	0.6942
9469	0.213502	0.210781	0.6942
9470	0.213502	0.210781	0.6942
9471	0.213502	0.210781	0.6942
9472	0.213502	0.210781	0.6942
9473	0.213502	0.210781	0.6942
9474	0.213502	0.210781	0.6942
9475	0.213502	0.210781	0.6942
9476	0.213502	0.210781	0.6942
9477	0.213502	0.210781	0.6942
9478	0.213502	0.210781	0.6942
9479	0.213502	0.210781	0.6942
9480	0.213502	0.210781	0.6942
9481	0.213502	0.210781	0.6942
9482	0.213502	0.210781	0.6942
9483	0.213502	0.210781	0.6942
9484	0.213502	0.210781	0.6942
9485	0.213502	0.210781	0.6942
9486	0.213502	0.210781	0.6942
9487	0.213502	0.210781	0.6942
9488	0.213502	0.210781	0.6942
9489	0.213502	0.210781	0.6942
9490	0.213502	0.210781	0.6942
9491	0.213502	0.210781	0.6942
9492	0.213502	0.210781	0.6942
9493	0.213502	0.210781	0.6942
9494	0.213502	0.210781	0.6942
9495	0.213502	0.210781	0.6942
9496	0.213502	0.210781	0.6942
9497	0.213502	0.210781	0.6942
9498	0.213502	0.210781	0.6942
9499	0.213502	0.210781	0.6942
9500	0.213502	0.210781	0.6942
9501	0.213502	0.210781	0.6942
9502	0.213502	0.210781	0.6942
9503	0.213502	0.210781	0.6942
9504	0.213502	0.210781	0.6942
9505	0.213502	0.210781	0.6942
9506	0.213502	0.210781	0.6942
9507	0.213502	0.210781	0.6942
9508	0.213502	0.210781	0.6942
9509	0.213502	0.210781	0.6942
9510	0.213502	0.210781	0.6942
9511	0.213502	0.210781	0.6942
9512	0.213502	0.210781	0.6942
9513	0.213502	0.210780	0.6942
9514	0.213502	0.210780	0.6942
9515	0.213502	0.210780	0.6942
9516	0.213502	0.210780	0.6942
9517	0.213502	0.210780	0.6942
9518	0.213502	0.210780	0.6942
9519	0.213502	0.210780	0.6942
9520	0.213502	0.210780	0.6942
9521	0.213502	0.210780	0.6942
9522	0.213502	0.210780	0.6942
9523	0.213502	0.210780	0.6942
9524	0.213502	0.210780	0.6942
9525	0.213502	0.210780	0.6942
9526	0.213502	0.210780	0.6942
9527	0.213502	0.210780	0.6942
9528	0.213502	0.210780	0.6942
9529	0.213502	0.210780	0.6942
9530	0.213502	0.210780	0.6942
9531	0.213502	0.210780	0.6942
9532	0.213502	0.210780	0.6942
9533	0.213502	0.210780	0.6942
9534	0.213502	0.210780	0.6942
9535	0.213502	0.210780	0.6942
9536	0.213502	0.210780	0.6942
9537	0.213502	0.210780	0.6942
9538	0.213502	0.210780	0.6942
9539	0.213502	0.210780	0.6942
9540	0.213502	0.210780	0.6942
9541	0.213502	0.210780	0.6942
9542	0.213502	0.210780	0.6942
9543	0.213502	0.210780	0.6942
9544	0.213502	0.210780	0.6942
9545	0.213502	0.210780	0.6942
9546	0.213502	0.210780	0.6942
9547	0.213502	0.210780	0.6942
9548	0.213502	0.210780	0.6942
9549	0.213501	0.210780	0.6942
9550	0.213501	0.210780	0.6942
9551	0.213501	0.210780	0.6942
9552	0.213501	0.210780	0.6942
9553	0.213501	0.210780	0.6942
9554	0.213501	0.210780	0.6942
9555	0.213501	0.210780	0.6942
9556	0.213501	0.210780	0.6942
9557	0.213501	0.210780	0.6942
9558	0.213501	0.210780	0.6942
9559	0.213501	0.210780	0.6942
9560	0.213501	0.210780	0.6942
9561	0.213501	0.210780	0.6942
9562	0.213501	0.210780	0.6942
9563	0.213501	0.210780	0.6942
9564	0.213501	0.210780	0.6942
9565	0.213501	0.210780	0.6942
9566	0.213501	0.210780	0.6942
9567	0.213501	0.210780	0.6942
9568	0.213501	0.210780	0.6942
9569	0.213501	0.210780	0.6942
9570	0.213501	0.210780	0.6942
9571	0.213501	0.210780	0.6942
9572	0.213501	0.210780	0.6942
9573	0.213501	0.210780	0.6942
9574	0.213501	0.210780	0.6942
9575	0.213501	0.210780	0.6942
9576	0.213501	0.210780	0.6942
9577	0.213501	0.210780	0.6942
9578	0.213501	0.210780	0.6942
9579	0.213501	0.210780	0.6942
9580	0.213501	0.210780	0.6942
9581	0.213501	0.210780	0.6942
9582	0.213501	0.210780	0.6942
9583	0.213501	0.210780	0.6942
9584	0.213501	0.210780	0.6942
9585	0.213501	0.210780	0.6942
9586	0.213501	0.210780	0.6942
9587	0.213501	0.210780	0.6942
9588	0.213501	0.210780	0.6942
9589	0.213501	0.210780	0.6942
9590	0.213501	0.210780	0.6942
9591	0.213501	0.210780	0.6942
9592	0.213501	0.210779	0.6942
9593	0.213501	0.210779	0.6942
9594	0.213501	0.210779	0.6942
9595	0.213501	0.210779	0.6942
9596	0.213501	0.210779	0.6942
9597	0.213501	0.210779	0.6942
9598	0.213501	0.210779	0.6942
9599	0.213501	0.210779	0.6942
9600	0.213501	0.210779	0.6942
9601	0.213501	0.210779	0.6942
9602	0.213501	0.210779	0.6942
9603	0.213501	0.210779	0.6942
9604	0.213501	0.210779	0.6942
9605	0.213501	0.210779	0.6942
9606	0.213501	0.210779	0.6942
9607	0.213501	0.210779	0.6942
9608	0.213501	0.210779	0.6942
9609	0.213501	0.210779	0.6942
9610	0.213501	0.210779	0.6942
9611	0.213501	0.210779	0.6942
9612	0.213501	0.210779	0.6942
9613	0.213501	0.210779	0.6942
9614	0.213501	0.210779	0.6942
9615	0.213501	0.210779	0.6942
9616	0.213501	0.210779	0.6942
9617	0.213501	0.210779	0.6942
9618	0.213501	0.210779	0.6942
9619	0.213501	0.210779	0.6942
9620	0.213501	0.210779	0.6942
9621	0.213501	0.210779	0.6942
9622	0.213501	0.210779	0.6942
9623	0.213501	0.210779	0.6942
9624	0.213501	0.210779	0.6942
9625	0.213501	0.210779	0.6942
9626	0.213501	0.210779	0.6942
9627	0.213501	0.210779	0.6942
9628	0.213501	0.210779	0.6942
9629	0.213501	0.210779	0.6942
9630	0.213501	0.210779	0.6942
9631	0.213501	0.210779	0.6942
9632	0.213501	0.210779	0.6942
9633	0.213501	0.210779	0.6942
9634	0.213501	0.210779	0.6942
9635	0.213501	0.210779	0.6942
9636	0.213501	0.210779	0.6942
9637	0.213501	0.210779	0.6942
9638	0.213501	0.210779	0.6942
9639	0.213501	0.210779	0.6942
9640	0.213501	0.210779	0.6942
9641	0.213501	0.210779	0.6942
9642	0.213501	0.210779	0.6942
9643	0.213501	0.210779	0.6942
9644	0.213501	0.210779	0.6942
9645	0.213501	0.210779	0.6942
9646	0.213501	0.210779	0.6942
9647	0.213501	0.210779	0.6942
9648	0.213501	0.210779	0.6942
9649	0.213501	0.210779	0.6942
9650	0.213501	0.210779	0.6942
9651	0.213501	0.210779	0.6942
9652	0.213501	0.210779	0.6942
9653	0.213501	0.210779	0.6942
9654	0.213501	0.210779	0.6942
9655	0.213501	0.210779	0.6942
9656	0.213501	0.210779	0.6942
9657	0.213501	0.210779	0.6942
9658	0.213501	0.210779	0.6942
9659	0.213501	0.210779	0.6942
9660	0.213501	0.210779	0.6942
9661	0.213501	0.210779	0.6942
9662	0.213501	0.210779	0.6942
9663	0.213501	0.210779	0.6942
9664	0.213501	0.210779	0.6942
9665	0.213501	0.210779	0.6942
9666	0.213501	0.210779	0.6942
9667	0.213501	0.210779	0.6942
9668	0.213501	0.210779	0.6942
9669	0.213501	0.210779	0.6942
9670	0.213501	0.210779	0.6942
9671	0.213501	0.210779	0.6942
9672	0.213501	0.210779	0.6942
9673	0.213501	0.210778	0.6942
9674	0.213501	0.210778	0.6942
9675	0.213501	0.210778	0.6942
9676	0.213501	0.210778	0.6942
9677	0.213501	0.210778	0.6942
9678	0.213501	0.210778	0.6942
9679	0.213501	0.210778	0.6942
9680	0.213501	0.210778	0.6942
9681	0.213501	0.210778	0.6942
9682	0.213501	0.210778	0.6942
9683	0.213501	0.210778	0.6942
9684	0.213501	0.210778	0.6942
9685	0.213501	0.210778	0.6942
9686	0.213501	0.210778	0.6942
9687	0.213501	0.210778	0.6942
9688	0.213501	0.210778	0.6942
9689	0.213501	0.210778	0.6942
9690	0.213501	0.210778	0.6942
9691	0.213501	0.210778	0.6942
9692	0.213501	0.210778	0.6942
9693	0.213501	0.210778	0.6942
9694	0.213501	0.210778	0.6942
9695	0.213501	0.210778	0.6942
9696	0.213501	0.210778	0.6942
9697	0.213501	0.210778	0.6942
9698	0.213501	0.210778	0.6942
9699	0.213501	0.210778	0.6942
9700	0.213501	0.210778	0.6942
9701	0.213501	0.210778	0.6942
9702	0.213501	0.210778	0.6942
9703	0.213501	0.210778	0.6942
9704	0.213501	0.210778	0.6942
9705	0.213501	0.210778	0.6942
9706	0.213501	0.210778	0.6942
9707	0.213501	0.210778	0.6942
9708	0.213501	0.210778	0.6942
9709	0.213501	0.210778	0.6942
9710	0.213501	0.210778	0.6942
9711	0.213501	0.210778	0.6942
9712	0.213501	0.210778	0.6942
9713	0.213501	0.210778	0.6942
9714	0.213501	0.210778	0.6942
9715	0.213501	0.210778	0.6942
9716	0.213501	0.210778	0.6942
9717	0.213501	0.210778	0.6942
9718	0.213501	0.210778	0.6942
9719	0.213501	0.210778	0.6942
9720	0.213501	0.210778	0.6942
9721	0.213501	0.210778	0.6942
9722	0.213501	0.210778	0.6942
9723	0.213501	0.210778	0.6942
9724	0.213501	0.210778	0.6942
9725	0.213501	0.210778	0.6942
9726	0.213501	0.210778	0.6942
9727	0.213501	0.210778	0.6942
9728	0.213501	0.210778	0.6942
9729	0.213501	0.210778	0.6942
9730	0.213501	0.210778	0.6942
9731	0.213501	0.210778	0.6942
9732	0.213501	0.210778	0.6942
9733	0.213501	0.210778	0.6942
9734	0.213501	0.210778	0.6942
9735	0.213501	0.210778	0.6942
9736	0.213501	0.210778	0.6942
9737	0.213501	0.210778	0.6942
9738	0.213501	0.210778	0.6942
9739	0.213501	0.210778	0.6942
9740	0.213501	0.210778	0.6942
9741	0.213501	0.210778	0.6942
9742	0.213501	0.210778	0.6942
9743	0.213501	0.210778	0.6942
9744	0.213501	0.210778	0.6942
9745	0.213501	0.210778	0.6942
9746	0.213501	0.210778	0.6942
9747	0.213501	0.210778	0.6942
9748	0.213501	0.210778	0.6942
9749	0.213501	0.210778	0.6942
9750	0.213500	0.210778	0.6942
9751	0.213500	0.210778	0.6942
9752	0.213500	0.210778	0.6942
9753	0.213500	0.210778	0.6942
9754	0.213500	0.210778	0.6942
9755	0.213500	0.210778	0.6942
9756	0.213500	0.210777	0.6942
9757	0.213500	0.210777	0.6942
9758	0.213500	0.210777	0.6942
9759	0.213500	0.210777	0.6942
9760	0.213500	0.210777	0.6942
9761	0.213500	0.210777	0.6942
9762	0.213500	0.210777	0.6942
9763	0.213500	0.210777	0.6942
9764	0.213500	0.210777	0.6942
9765	0.213500	0.210777	0.6942
9766	0.213500	0.210777	0.6942
9767	0.213500	0.210777	0.6942
9768	0.213500	0.210777	0.6942
9769	0.213500	0.210777	0.6942
9770	0.213500	0.210777	0.6942
9771	0.213500	0.210777	0.6942
9772	0.213500	0.210777	0.6942
9773	0.213500	0.210777	0.6942
9774	0.213500	0.210777	0.6942
9775	0.213500	0.210777	0.6942
9776	0.213500	0.210777	0.6942
9777	0.213500	0.210777	0.6942
9778	0.213500	0.210777	0.6942
9779	0.213500	0.210777	0.6942
9780	0.213500	0.210777	0.6942
9781	0.213500	0.210777	0.6942
9782	0.213500	0.210777	0.6942
9783	0.213500	0.210777	0.6942
9784	0.213500	0.210777	0.6942
9785	0.213500	0.210777	0.6942
9786	0.213500	0.210777	0.6942
9787	0.213500	0.210777	0.6942
9788	0.213500	0.210777	0.6942
9789	0.213500	0.210777	0.6942
9790	0.213500	0.210777	0.6942
9791	0.213500	0.210777	0.6942
9792	0.213500	0.210777	0.6942
9793	0.213500	0.210777	0.6942
9794	0.213500	0.210777	0.6942
9795	0.213500	0.210777	0.6942
9796	0.213500	0.210777	0.6942
9797	0.213500	0.210777	0.6942
9798	0.213500	0.210777	0.6942
9799	0.213500	0.210777	0.6942
9800	0.213500	0.210777	0.6942
9801	0.213500	0.210777	0.6942
9802	0.213500	0.210777	0.6942
9803	0.213500	0.210777	0.6942
9804	0.213500	0.210777	0.6942
9805	0.213500	0.210777	0.6942
9806	0.213500	0.210777	0.6942
9807	0.213500	0.210777	0.6942
9808	0.213500	0.210777	0.6942
9809	0.213500	0.210777	0.6942
9810	0.213500	0.210777	0.6942
9811	0.213500	0.210777	0.6942
9812	0.213500	0.210777	0.6942
9813	0.213500	0.210777	0.6942
9814	0.213500	0.210777	0.6942
9815	0.213500	0.210777	0.6942
9816	0.213500	0.210777	0.6942
9817	0.213500	0.210777	0.6942
9818	0.213500	0.210777	0.6942
9819	0.213500	0.210777	0.6942
9820	0.213500	0.210777	0.6942
9821	0.213500	0.210777	0.6942
9822	0.213500	0.210777	0.6942
9823	0.213500	0.210777	0.6942
9824	0.213500	0.210777	0.6942
9825	0.213500	0.210777	0.6942
9826	0.213500	0.210777	0.6942
9827	0.213500	0.210777	0.6942
9828	0.213500	0.210777	0.6942
9829	0.213500	0.210777	0.6942
9830	0.213500	0.210777	0.6942
9831	0.213500	0.210777	0.6942
9832	0.213500	0.210777	0.6942
9833	0.213500	0.210777	0.6942
9834	0.213500	0.210777	0.6942
9835	0.213500	0.210777	0.6942
9836	0.213500	0.210777	0.6942
9837	0.213500	0.210777	0.6942
9838	0.213500	0.210777	0.6942
9839	0.213500	0.210777	0.6942
9840	0.213500	0.210777	0.6942
9841	0.213500	0.210777	0.6942
9842	0.213500	0.210777	0.6942
9843	0.213500	0.210776	0.6942
9844	0.213500	0.210776	0.6942
9845	0.213500	0.210776	0.6942
9846	0.213500	0.210776	0.6942
9847	0.213500	0.210776	0.6942
9848	0.213500	0.210776	0.6942
9849	0.213500	0.210776	0.6942
9850	0.213500	0.210776	0.6942
9851	0.213500	0.210776	0.6942
9852	0.213500	0.210776	0.6942
9853	0.213500	0.210776	0.6942
9854	0.213500	0.210776	0.6942
9855	0.213500	0.210776	0.6942
9856	0.213500	0.210776	0.6942
9857	0.213500	0.210776	0.6942
9858	0.213500	0.210776	0.6942
9859	0.213500	0.210776	0.6942
9860	0.213500	0.210776	0.6942
9861	0.213500	0.210776	0.6942
9862	0.213500	0.210776	0.6942
9863	0.213500	0.210776	0.6942
9864	0.213500	0.210776	0.6942
9865	0.213500	0.210776	0.6942
9866	0.213500	0.210776	0.6942
9867	0.213500	0.210776	0.6942
9868	0.213500	0.210776	0.6942
9869	0.213500	0.210776	0.6942
9870	0.213500	0.210776	0.6942
9871	0.213500	0.210776	0.6942
9872	0.213500	0.210776	0.6942
9873	0.213500	0.210776	0.6942
9874	0.213500	0.210776	0.6942
9875	0.213500	0.210776	0.6942
9876	0.213500	0.210776	0.6942
9877	0.213500	0.210776	0.6942
9878	0.213500	0.210776	0.6942
9879	0.213500	0.210776	0.6942
9880	0.213500	0.210776	0.6942
9881	0.213500	0.210776	0.6942
9882	0.213500	0.210776	0.6942
9883	0.213500	0.210776	0.6942
9884	0.213500	0.210776	0.6942
9885	0.213500	0.210776	0.6942
9886	0.213500	0.210776	0.6942
9887	0.213500	0.210776	0.6942
9888	0.213500	0.210776	0.6942
